link,ctx,src,tp,count,dst[0],dst[1],dst[2],dst[3],dst[4],dst[5],dst[6],dst[7],dst[8],dst[9],dst[10],dst[11],dst[12],dst[13],dst[14],dst[15],dst[16],dst[17],dst[18]
20648,19794,20615,1,131072,20611,,,,,,,,,,,,,,,,,,
20652,19795,20616,1,131072,20615,,,,,,,,,,,,,,,,,,
20656,19796,20617,1,131072,20615,,,,,,,,,,,,,,,,,,
5644,19797,20618,1,131072,1249,,,,,,,,,,,,,,,,,,
20661,19798,20619,1,131072,20618,,,,,,,,,,,,,,,,,,
20665,19799,20620,1,131072,20619,,,,,,,,,,,,,,,,,,
20669,19800,20621,1,131072,20620,,,,,,,,,,,,,,,,,,
20673,19801,20622,1,131072,20620,,,,,,,,,,,,,,,,,,
20676,19802,20623,1,131072,20611,,,,,,,,,,,,,,,,,,
20677,19802,20623,1,131072,20611,20619,,,,,,,,,,,,,,,,,
20682,19803,20624,1,131072,20617,20621,,,,,,,,,,,,,,,,,
20683,19803,20624,1,131072,20623,,,,,,,,,,,,,,,,,,
20684,19803,20624,1,131072,20616,20622,,,,,,,,,,,,,,,,,
20685,19803,20624,1,131072,20615,20620,,,,,,,,,,,,,,,,,
20689,19804,20625,1,131072,20619,,,,,,,,,,,,,,,,,,
20693,19805,20626,1,131072,20625,,,,,,,,,,,,,,,,,,
20697,19806,20627,1,131072,20625,,,,,,,,,,,,,,,,,,
20702,19807,20628,1,131072,20614,20627,,,,,,,,,,,,,,,,,
20703,19807,20628,1,131072,20612,20625,,,,,,,,,,,,,,,,,
20704,19807,20628,1,131072,20623,,,,,,,,,,,,,,,,,,
20705,19807,20628,1,131072,20613,20626,,,,,,,,,,,,,,,,,
18189,20706,20786,2,524288,18138,,,,,,,,,,,,,,,,,,
18191,20706,20786,2,524288,18140,,,,,,,,,,,,,,,,,,
20794,20707,20787,2,524288,20786,,,,,,,,,,,,,,,,,,
18190,20708,20788,2,524288,18140,,,,,,,,,,,,,,,,,,
20797,20708,20788,2,524288,20786,,,,,,,,,,,,,,,,,,
19776,20798,20872,1,131072,19704,,,,,,,,,,,,,,,,,,
19777,20798,20872,1,131072,19696,19706,,,,,,,,,,,,,,,,,
20879,20799,20873,1,131072,20872,,,,,,,,,,,,,,,,,,
20880,20799,20873,1,131072,20872,,,,,,,,,,,,,,,,,,
19778,20800,20874,1,131072,19706,,,,,,,,,,,,,,,,,,
